name,bus_type,base_voltage_kV,base_power_MVA
6628,PQ,66.0,100.0
6629,PQ,66.0,100.0
6630,PQ,66.0,100.0
6631,PQ,66.0,100.0
6632,PQ,66.0,100.0
6633,PQ,115.0,100.0
6634,PQ,115.0,100.0
6635,PQ,66.0,100.0
6636,PQ,66.0,100.0
6637,PQ,115.0,100.0
6638,PQ,115.0,100.0
6639,PQ,115.0,100.0
6640,PQ,115.0,100.0
6641,PQ,115.0,100.0
6642,PQ,66.0,100.0
6643,PQ,115.0,100.0
6644,PQ,66.0,100.0
6645,PQ,66.0,100.0
6646,PQ,115.0,100.0
6647,PQ,115.0,100.0
6648,PQ,115.0,100.0
6649,PQ,115.0,100.0
6650,PQ,66.0,100.0
6651,PQ,115.0,100.0
6652,PQ,115.0,100.0
6653,PQ,230.0,100.0
6654,PQ,66.0,100.0
6655,PQ,115.0,100.0
6656,PQ,115.0,100.0
6657,PQ,115.0,100.0
6658,PQ,115.0,100.0
6659,PQ,115.0,100.0
6660,PQ,115.0,100.0
6661,PQ,115.0,100.0
6662,PQ,115.0,100.0
6663,PQ,115.0,100.0
6664,PQ,115.0,100.0
6665,PQ,66.0,100.0
6666,PQ,66.0,100.0
6667,PQ,66.0,100.0
6668,PQ,66.0,100.0
6669,PQ,66.0,100.0
6670,PQ,66.0,100.0
6671,PQ,66.0,100.0
6672,PQ,66.0,100.0
6673,PQ,66.0,100.0
6674,PQ,66.0,100.0
6675,PQ,66.0,100.0
6676,PV,66.0,100.0
6677,PQ,66.0,100.0
6678,PQ,66.0,100.0
6679,PQ,66.0,100.0
6680,PQ,66.0,100.0
6681,PQ,66.0,100.0
6682,PQ,115.0,100.0
6683,PQ,66.0,100.0
6684,PQ,230.0,100.0
6685,PQ,66.0,100.0
6686,PQ,66.0,100.0
6687,PQ,66.0,100.0
6688,PQ,66.0,100.0
6689,PQ,66.0,100.0
6690,PV,66.0,100.0
6691,PQ,66.0,100.0
6692,PQ,66.0,100.0
6693,PQ,66.0,100.0
6694,PQ,66.0,100.0
6695,PQ,66.0,100.0
6696,PQ,66.0,100.0
6697,PQ,115.0,100.0
6698,PQ,66.0,100.0
6699,PQ,66.0,100.0
6700,PQ,66.0,100.0
6701,PQ,66.0,100.0
6702,PQ,66.0,100.0
6703,PQ,66.0,100.0
6704,PQ,66.0,100.0
6705,PQ,66.0,100.0
6706,PQ,66.0,100.0
6707,PQ,66.0,100.0
6708,PQ,66.0,100.0
6709,PQ,230.0,100.0
6710,PQ,66.0,100.0
6711,PQ,66.0,100.0
6712,PQ,66.0,100.0
6713,PQ,66.0,100.0
6714,PQ,66.0,100.0
6715,PQ,66.0,100.0
6716,PQ,66.0,100.0
6717,PQ,66.0,100.0
6718,PQ,66.0,100.0
6719,PQ,66.0,100.0
6720,PQ,66.0,100.0
6721,PQ,115.0,100.0
6722,PQ,115.0,100.0
6723,PQ,66.0,100.0
6724,PQ,66.0,100.0
6725,PQ,66.0,100.0
6726,PQ,66.0,100.0
6727,PQ,66.0,100.0
6728,PQ,500.0,100.0
6729,PQ,500.0,100.0
6730,PQ,500.0,100.0
6731,PQ,66.0,100.0
6732,PQ,66.0,100.0
6733,PQ,66.0,100.0
6734,PQ,66.0,100.0
6735,PQ,66.0,100.0
6736,PQ,66.0,100.0
6737,PQ,66.0,100.0
6738,PQ,66.0,100.0
6739,PQ,66.0,100.0
6740,PQ,66.0,100.0
6741,PQ,66.0,100.0
6742,PQ,66.0,100.0
6743,PQ,66.0,100.0
6744,PQ,66.0,100.0
6745,PQ,66.0,100.0
6746,PQ,66.0,100.0
6747,PQ,66.0,100.0
6748,PQ,66.0,100.0
6749,PQ,66.0,100.0
6750,PQ,230.0,100.0
6751,PQ,500.0,100.0
6752,PQ,500.0,100.0
6753,PQ,230.0,100.0
6754,PQ,115.0,100.0
6755,PQ,115.0,100.0
6756,PQ,230.0,100.0
6757,PQ,500.0,100.0
6758,PQ,500.0,100.0
6759,PQ,500.0,100.0
6760,PQ,500.0,100.0
6761,PV,230.0,100.0
6762,PQ,115.0,100.0
6763,PQ,115.0,100.0
6764,PQ,66.0,100.0
6765,PQ,66.0,100.0
6766,PQ,66.0,100.0
6767,PQ,66.0,100.0
6768,PQ,66.0,100.0
6769,PQ,66.0,100.0
6770,PQ,66.0,100.0
6771,PQ,66.0,100.0
6772,PQ,66.0,100.0
6773,PQ,66.0,100.0
6774,PV,230.0,100.0
6775,PV,500.0,100.0
6776,PQ,230.0,100.0
6777,PQ,115.0,100.0
6778,PQ,230.0,100.0
6779,PQ,230.0,100.0
6780,PV,230.0,100.0
6781,PQ,115.0,100.0
6782,PQ,230.0,100.0
6783,PQ,230.0,100.0
6784,PQ,230.0,100.0
6785,PQ,230.0,100.0
6786,PQ,66.0,100.0
6787,PQ,115.0,100.0
6788,PQ,230.0,100.0
6789,PQ,230.0,100.0
6790,PQ,230.0,100.0
6791,PQ,230.0,100.0
6792,PQ,230.0,100.0
6793,PQ,230.0,100.0
6794,PQ,230.0,100.0
6795,PQ,230.0,100.0
6796,PQ,230.0,100.0
6797,PQ,230.0,100.0
6798,PQ,230.0,100.0
6799,PQ,230.0,100.0
6800,PQ,230.0,100.0
6801,PQ,230.0,100.0
6802,PQ,115.0,100.0
6803,PQ,115.0,100.0
6804,PQ,115.0,100.0
6805,PQ,115.0,100.0
6806,PQ,230.0,100.0
6807,PQ,230.0,100.0
6808,PQ,230.0,100.0
6809,PQ,230.0,100.0
6810,PQ,230.0,100.0
6811,PQ,230.0,100.0
6812,PQ,115.0,100.0
6813,PQ,230.0,100.0
6814,PQ,115.0,100.0
6815,PQ,115.0,100.0
6816,PQ,230.0,100.0
6817,PQ,230.0,100.0
6818,PQ,230.0,100.0
6819,PQ,115.0,100.0
6820,PQ,115.0,100.0
6821,PQ,230.0,100.0
6822,PQ,66.0,100.0
6823,PQ,66.0,100.0
6824,PQ,66.0,100.0
6825,PQ,66.0,100.0
6826,PQ,66.0,100.0
6827,PQ,230.0,100.0
6828,PQ,230.0,100.0
6829,PQ,230.0,100.0
6830,PQ,230.0,100.0
6831,PQ,230.0,100.0
6832,PQ,230.0,100.0
6833,PQ,115.0,100.0
6834,PQ,66.0,100.0
6835,PQ,115.0,100.0
6836,PQ,115.0,100.0
6837,PQ,115.0,100.0
6838,PQ,115.0,100.0
6839,PQ,115.0,100.0
6840,PQ,115.0,100.0
6841,PQ,115.0,100.0
6842,PQ,115.0,100.0
6843,PQ,115.0,100.0
6844,PQ,115.0,100.0
6845,PQ,66.0,100.0
6846,PQ,66.0,100.0
6847,PQ,66.0,100.0
6848,PQ,66.0,100.0
6849,PQ,66.0,100.0
6850,PQ,66.0,100.0
6851,PQ,66.0,100.0
6852,PQ,66.0,100.0
6853,PQ,66.0,100.0
6854,PQ,66.0,100.0
6855,PQ,66.0,100.0
6856,PQ,66.0,100.0
6857,PQ,66.0,100.0
6858,PQ,66.0,100.0
6859,PQ,66.0,100.0
6860,PQ,66.0,100.0
6861,PQ,66.0,100.0
6862,PQ,66.0,100.0
6863,PQ,66.0,100.0
6864,PQ,66.0,100.0
6865,PQ,66.0,100.0
6866,PQ,66.0,100.0
6867,PQ,66.0,100.0
6868,PQ,66.0,100.0
6869,PQ,66.0,100.0
6870,PQ,66.0,100.0
6871,PQ,66.0,100.0
6872,PQ,66.0,100.0
6873,PQ,66.0,100.0
6874,PQ,66.0,100.0
6875,PQ,66.0,100.0
6876,PQ,66.0,100.0
6877,PQ,66.0,100.0
6878,PQ,66.0,100.0
6879,PQ,66.0,100.0
6880,PQ,66.0,100.0
6881,PQ,66.0,100.0
6882,PQ,66.0,100.0
6883,PQ,66.0,100.0
6884,PQ,66.0,100.0
6885,PQ,66.0,100.0
6886,PQ,66.0,100.0
6887,PQ,66.0,100.0
6888,PQ,66.0,100.0
6889,PQ,66.0,100.0
6890,PQ,66.0,100.0
6891,PQ,66.0,100.0
6892,PQ,66.0,100.0
6893,PQ,66.0,100.0
6894,PQ,66.0,100.0
6895,PQ,66.0,100.0
6896,PQ,66.0,100.0
6897,PQ,66.0,100.0
6898,PQ,66.0,100.0
6899,PQ,66.0,100.0
6900,PQ,66.0,100.0
6901,PQ,66.0,100.0
6902,PQ,66.0,100.0
6903,PQ,66.0,100.0
6904,PQ,66.0,100.0
6905,PQ,66.0,100.0
6906,PQ,66.0,100.0
6907,PQ,66.0,100.0
6908,PQ,66.0,100.0
6909,PQ,66.0,100.0
6910,PQ,66.0,100.0
6911,PQ,66.0,100.0
6912,PQ,66.0,100.0
6913,PQ,66.0,100.0
6914,PQ,66.0,100.0
6915,PQ,66.0,100.0
6916,PQ,66.0,100.0
6917,PQ,66.0,100.0
6918,PQ,66.0,100.0
6919,PQ,66.0,100.0
6920,PQ,66.0,100.0
6921,PQ,66.0,100.0
6922,PQ,66.0,100.0
6923,PQ,66.0,100.0
6924,PQ,66.0,100.0
6925,PQ,66.0,100.0
6926,PQ,66.0,100.0
6927,PQ,66.0,100.0
6928,PQ,66.0,100.0
6929,PQ,66.0,100.0
6930,PQ,66.0,100.0
6931,PQ,66.0,100.0
6932,PQ,66.0,100.0
6933,PQ,66.0,100.0
6934,PQ,66.0,100.0
6935,PQ,230.0,100.0
6936,PQ,66.0,100.0
6937,PQ,66.0,100.0
6938,PQ,66.0,100.0
6939,PQ,66.0,100.0
6940,PQ,66.0,100.0
6941,PQ,66.0,100.0
6942,PQ,66.0,100.0
6943,PQ,66.0,100.0
6944,PQ,66.0,100.0
6945,PQ,66.0,100.0
6946,PQ,66.0,100.0
6947,PQ,66.0,100.0
6948,PQ,66.0,100.0
6949,PQ,66.0,100.0
6950,PQ,66.0,100.0
6951,PQ,66.0,100.0
6952,PQ,66.0,100.0
6953,PQ,66.0,100.0
6954,PQ,66.0,100.0
6955,PQ,66.0,100.0
6956,PQ,66.0,100.0
6957,PQ,66.0,100.0
6958,PQ,66.0,100.0
6959,PQ,66.0,100.0
6960,PQ,66.0,100.0
6961,PQ,66.0,100.0
6962,PQ,66.0,100.0
6963,PQ,66.0,100.0
6964,PQ,66.0,100.0
6965,PQ,66.0,100.0
6966,PQ,66.0,100.0
6967,PQ,66.0,100.0
6968,PQ,66.0,100.0
6969,PQ,66.0,100.0
6970,PQ,66.0,100.0
6971,PQ,66.0,100.0
6972,PQ,66.0,100.0
6973,PQ,66.0,100.0
6974,PQ,66.0,100.0
6975,PQ,66.0,100.0
6976,PQ,66.0,100.0
6977,PQ,66.0,100.0
6978,PQ,66.0,100.0
6979,PQ,66.0,100.0
6980,PQ,66.0,100.0
6981,PQ,66.0,100.0
6982,PQ,66.0,100.0
6983,PQ,66.0,100.0
6984,PQ,66.0,100.0
6985,PQ,66.0,100.0
6986,PQ,66.0,100.0
6987,PQ,66.0,100.0
6988,PQ,66.0,100.0
6989,PQ,66.0,100.0
6990,PQ,66.0,100.0
6991,PQ,66.0,100.0
6992,PQ,66.0,100.0
6993,PQ,66.0,100.0
6994,PQ,66.0,100.0
6995,PQ,66.0,100.0
6996,PV,66.0,100.0
6997,PQ,66.0,100.0
6998,PQ,66.0,100.0
6999,PQ,66.0,100.0
7000,PQ,66.0,100.0
7001,PQ,66.0,100.0
7002,PQ,66.0,100.0
7003,PQ,66.0,100.0
7004,PQ,66.0,100.0
7005,PQ,66.0,100.0
7006,PQ,230.0,100.0
7007,PQ,66.0,100.0
7008,PQ,66.0,100.0
7009,PQ,66.0,100.0
7010,PQ,66.0,100.0
7011,PQ,66.0,100.0
7012,PQ,66.0,100.0
7013,PQ,66.0,100.0
7014,PQ,66.0,100.0
7015,PQ,66.0,100.0
7016,PQ,115.0,100.0
7017,PQ,115.0,100.0
7018,PQ,66.0,100.0
7019,PQ,66.0,100.0
7020,PQ,66.0,100.0
7021,PQ,66.0,100.0
7022,PQ,66.0,100.0
7023,PQ,66.0,100.0
7024,PQ,66.0,100.0
7025,PQ,115.0,100.0
7026,PQ,230.0,100.0
7027,PQ,230.0,100.0
7028,PQ,230.0,100.0
7029,PQ,115.0,100.0
7030,PQ,115.0,100.0
7031,PQ,66.0,100.0
7032,PQ,66.0,100.0
7033,PQ,66.0,100.0
7034,PQ,66.0,100.0
7035,PQ,66.0,100.0
7036,PQ,66.0,100.0
7037,PQ,66.0,100.0
7038,PQ,66.0,100.0
7039,PQ,66.0,100.0
7040,PQ,66.0,100.0
7041,PQ,230.0,100.0
7042,PQ,115.0,100.0
7043,PQ,230.0,100.0
7044,PQ,230.0,100.0
7045,PQ,115.0,100.0
7046,PQ,115.0,100.0
7047,PQ,66.0,100.0
7048,PQ,115.0,100.0
7049,PQ,66.0,100.0
7050,PQ,66.0,100.0
7051,PQ,230.0,100.0
7052,PQ,230.0,100.0
7053,PQ,230.0,100.0
7054,PQ,230.0,100.0
7055,PQ,230.0,100.0
7056,PQ,230.0,100.0
7057,PQ,230.0,100.0
7058,PQ,230.0,100.0
7059,PQ,230.0,100.0
7060,PQ,230.0,100.0
7061,PQ,230.0,100.0
7062,PQ,230.0,100.0
7063,PQ,230.0,100.0
7064,PQ,230.0,100.0
7065,PQ,230.0,100.0
7066,PQ,230.0,100.0
7067,PQ,230.0,100.0
7068,PQ,66.0,100.0
7069,PQ,66.0,100.0
7070,PQ,66.0,100.0
7071,PQ,66.0,100.0
7072,PQ,66.0,100.0
7073,PQ,66.0,100.0
7074,PQ,66.0,100.0
7075,PQ,115.0,100.0
7076,PQ,115.0,100.0
7077,PQ,230.0,100.0
7078,PQ,230.0,100.0
7079,PQ,230.0,100.0
7080,PQ,230.0,100.0
7081,PQ,230.0,100.0
7082,PQ,230.0,100.0
7083,PQ,230.0,100.0
7084,PQ,230.0,100.0
7085,PQ,230.0,100.0
7086,PQ,230.0,100.0
7087,PQ,230.0,100.0
7088,PQ,230.0,100.0
7089,PQ,230.0,100.0
7090,PQ,230.0,100.0
7091,PQ,230.0,100.0
7092,PQ,230.0,100.0
7093,PQ,230.0,100.0
7094,PQ,115.0,100.0
7095,PQ,115.0,100.0
7096,PQ,230.0,100.0
7097,PQ,230.0,100.0
7098,PQ,230.0,100.0
7099,PQ,230.0,100.0
7100,PQ,230.0,100.0
7101,PQ,230.0,100.0
7102,PQ,230.0,100.0
7103,PQ,230.0,100.0
7104,PQ,230.0,100.0
7105,PQ,230.0,100.0
7106,PQ,230.0,100.0
7107,PQ,230.0,100.0
7108,PQ,66.0,100.0
7109,PQ,66.0,100.0
7110,PQ,66.0,100.0
7111,PQ,66.0,100.0
7112,PQ,66.0,100.0
7113,PQ,66.0,100.0
7114,PQ,66.0,100.0
7115,PQ,66.0,100.0
7116,PQ,66.0,100.0
7117,PQ,66.0,100.0
7118,PQ,66.0,100.0
7119,PQ,66.0,100.0
7120,PQ,66.0,100.0
7121,PQ,230.0,100.0
7122,PQ,66.0,100.0
7123,PQ,66.0,100.0
7124,PQ,66.0,100.0
7125,PQ,66.0,100.0
7126,PQ,66.0,100.0
7127,PQ,66.0,100.0
7128,PQ,66.0,100.0
7129,PQ,66.0,100.0
7130,PQ,66.0,100.0
7131,PQ,66.0,100.0
7132,PQ,66.0,100.0
7133,PQ,66.0,100.0
7134,PQ,66.0,100.0
7135,PQ,66.0,100.0
7136,PQ,66.0,100.0
7137,PQ,66.0,100.0
7138,PQ,66.0,100.0
7139,PQ,66.0,100.0
7140,PQ,66.0,100.0
7141,PQ,66.0,100.0
7142,PQ,66.0,100.0
7143,PQ,66.0,100.0
7144,PQ,66.0,100.0
7145,PQ,66.0,100.0
7146,PQ,66.0,100.0
7147,PQ,66.0,100.0
7148,PQ,66.0,100.0
7149,PQ,66.0,100.0
7150,PQ,66.0,100.0
7151,PQ,66.0,100.0
7152,PQ,66.0,100.0
7153,PQ,66.0,100.0
7154,PQ,66.0,100.0
7155,PQ,66.0,100.0
7156,PQ,66.0,100.0
7157,PQ,66.0,100.0
7158,PQ,66.0,100.0
7159,PQ,66.0,100.0
7160,PQ,66.0,100.0
7161,PQ,66.0,100.0
7162,PQ,66.0,100.0
7163,PQ,66.0,100.0
7164,PQ,66.0,100.0
7165,PQ,66.0,100.0
7166,PQ,66.0,100.0
7167,PQ,66.0,100.0
7168,PQ,66.0,100.0
7169,PQ,66.0,100.0
7170,PQ,66.0,100.0
7171,PQ,66.0,100.0
7172,PQ,66.0,100.0
7173,PQ,66.0,100.0
7174,PQ,66.0,100.0
7175,PQ,66.0,100.0
7176,PQ,66.0,100.0
7177,PQ,66.0,100.0
7178,PQ,66.0,100.0
7179,PQ,66.0,100.0
7180,PQ,66.0,100.0
7181,PQ,66.0,100.0
7182,PQ,66.0,100.0
7183,PQ,66.0,100.0
7184,PQ,66.0,100.0
7185,PQ,66.0,100.0
7186,PQ,66.0,100.0
7187,PQ,66.0,100.0
7188,PQ,66.0,100.0
7189,PQ,66.0,100.0
7190,PQ,66.0,100.0
7191,PQ,66.0,100.0
7192,PQ,66.0,100.0
7193,PQ,66.0,100.0
7194,PQ,66.0,100.0
7195,PQ,66.0,100.0
7196,PQ,66.0,100.0
7197,PQ,66.0,100.0
7198,PQ,66.0,100.0
7199,PQ,66.0,100.0
7200,PQ,66.0,100.0
7201,PQ,66.0,100.0
7202,PQ,66.0,100.0
7203,PQ,66.0,100.0
7204,PQ,66.0,100.0
7205,PQ,66.0,100.0
7206,PQ,66.0,100.0
7207,PQ,66.0,100.0
7208,PQ,66.0,100.0
7209,PQ,66.0,100.0
7210,PQ,66.0,100.0
7211,PQ,66.0,100.0
7212,PQ,66.0,100.0
7213,PQ,66.0,100.0
7214,PQ,66.0,100.0
7215,PQ,66.0,100.0
7216,PQ,66.0,100.0
7217,PQ,66.0,100.0
7218,PQ,66.0,100.0
7219,PQ,66.0,100.0
7220,PQ,66.0,100.0
7221,PQ,66.0,100.0
7222,PQ,66.0,100.0
7223,PQ,66.0,100.0
7224,PQ,66.0,100.0
7225,PQ,66.0,100.0
7226,PQ,66.0,100.0
7227,PQ,66.0,100.0
7228,PQ,66.0,100.0
7229,PQ,66.0,100.0
7230,PQ,66.0,100.0
7231,PQ,66.0,100.0
7232,PQ,66.0,100.0
7233,PQ,115.0,100.0
7234,PQ,115.0,100.0
7235,PQ,66.0,100.0
7236,PQ,66.0,100.0
7237,PQ,66.0,100.0
7238,PQ,66.0,100.0
7239,PQ,66.0,100.0
7240,PQ,66.0,100.0
7241,PQ,66.0,100.0
7242,PQ,66.0,100.0
7243,PQ,66.0,100.0
7244,PQ,66.0,100.0
7245,PQ,66.0,100.0
7246,PQ,66.0,100.0
7247,PQ,66.0,100.0
7248,PQ,66.0,100.0
7249,PQ,66.0,100.0
7250,PQ,66.0,100.0
7251,PQ,66.0,100.0
7252,PQ,66.0,100.0
7253,PQ,66.0,100.0
7254,PQ,66.0,100.0
7255,PQ,66.0,100.0
7256,PQ,66.0,100.0
7257,PQ,66.0,100.0
7258,PQ,66.0,100.0
7259,PQ,66.0,100.0
7260,PQ,66.0,100.0
7261,PQ,66.0,100.0
7262,PQ,66.0,100.0
7263,PQ,66.0,100.0
7264,PQ,66.0,100.0
7265,PQ,66.0,100.0
7266,PQ,66.0,100.0
7267,PQ,66.0,100.0
7268,PQ,66.0,100.0
7269,PQ,66.0,100.0
7270,PQ,66.0,100.0
7271,PQ,66.0,100.0
7272,PQ,66.0,100.0
7273,PQ,66.0,100.0
7274,PQ,66.0,100.0
7275,PQ,66.0,100.0
7276,PQ,66.0,100.0
7277,PQ,66.0,100.0
7278,PQ,66.0,100.0
7279,PQ,66.0,100.0
7280,PQ,66.0,100.0
7281,PQ,66.0,100.0
7282,PQ,66.0,100.0
7283,PQ,66.0,100.0
7284,PQ,66.0,100.0
7285,PQ,66.0,100.0
7286,PQ,66.0,100.0
7287,PQ,66.0,100.0
7288,PQ,66.0,100.0
7289,PQ,66.0,100.0
7290,PQ,66.0,100.0
7291,PQ,66.0,100.0
7292,PQ,66.0,100.0
7293,PQ,66.0,100.0
7294,PQ,66.0,100.0
7295,PQ,66.0,100.0
7296,PQ,66.0,100.0
7297,PQ,66.0,100.0
7298,PQ,66.0,100.0
7299,PQ,66.0,100.0
7300,PQ,66.0,100.0
7301,PQ,66.0,100.0
7302,PQ,66.0,100.0
7303,PQ,66.0,100.0
7304,PQ,66.0,100.0
7305,PQ,66.0,100.0
7306,PQ,66.0,100.0
7307,PQ,66.0,100.0
7308,PQ,66.0,100.0
7309,PQ,66.0,100.0
7310,PQ,66.0,100.0
7311,PQ,66.0,100.0
7312,PQ,66.0,100.0
7313,PQ,66.0,100.0
7314,PQ,66.0,100.0
7315,PQ,66.0,100.0
7316,PQ,66.0,100.0
7317,PQ,66.0,100.0
7318,PQ,66.0,100.0
7319,PQ,66.0,100.0
7320,PQ,66.0,100.0
7321,PQ,66.0,100.0
7322,PQ,66.0,100.0
7323,PQ,66.0,100.0
7324,PQ,66.0,100.0
7325,PQ,66.0,100.0
7326,PQ,66.0,100.0
7327,PQ,66.0,100.0
7328,PQ,66.0,100.0
7329,PQ,66.0,100.0
7330,PQ,66.0,100.0
7331,PQ,66.0,100.0
7332,PQ,66.0,100.0
7333,PQ,66.0,100.0
7334,PQ,66.0,100.0
7335,PQ,66.0,100.0
7336,PQ,66.0,100.0
7337,PQ,66.0,100.0
7338,PQ,66.0,100.0
7339,PQ,66.0,100.0
7340,PQ,66.0,100.0
7341,PQ,66.0,100.0
7342,PQ,66.0,100.0
7343,PQ,66.0,100.0
7344,PQ,66.0,100.0
7345,PQ,66.0,100.0
7346,PQ,66.0,100.0
7347,PQ,66.0,100.0
7348,PQ,66.0,100.0
7349,PQ,66.0,100.0
7350,PQ,66.0,100.0
7351,PQ,66.0,100.0
7352,PQ,66.0,100.0
7353,PQ,66.0,100.0
7354,PQ,66.0,100.0
7355,PQ,66.0,100.0
7356,PQ,66.0,100.0
7357,PQ,66.0,100.0
7358,PQ,66.0,100.0
7359,PQ,66.0,100.0
7360,PQ,66.0,100.0
7361,PQ,66.0,100.0
7362,PQ,66.0,100.0
7363,PQ,66.0,100.0
7364,PQ,66.0,100.0
7365,PQ,66.0,100.0
7366,PQ,66.0,100.0
7367,PQ,66.0,100.0
7368,PQ,66.0,100.0
7369,PQ,66.0,100.0
7370,PQ,66.0,100.0
7371,PQ,66.0,100.0
7372,PQ,66.0,100.0
7373,PQ,66.0,100.0
7374,PQ,66.0,100.0
7375,PQ,66.0,100.0
7376,PQ,66.0,100.0
7377,PQ,66.0,100.0
7378,PQ,66.0,100.0
7379,PQ,66.0,100.0
7380,PQ,66.0,100.0
7381,PQ,66.0,100.0
7382,PQ,66.0,100.0
7383,PQ,66.0,100.0
7384,PQ,66.0,100.0
7385,PQ,66.0,100.0
7386,PQ,66.0,100.0
7387,PQ,66.0,100.0
7388,PQ,66.0,100.0
7389,PQ,66.0,100.0
7390,PQ,66.0,100.0
7391,PQ,66.0,100.0
7392,PQ,66.0,100.0
7393,PQ,66.0,100.0
7394,PQ,66.0,100.0
7395,PQ,66.0,100.0
7396,PQ,66.0,100.0
7397,PQ,66.0,100.0
7398,PQ,66.0,100.0
7399,PQ,66.0,100.0
7400,PQ,66.0,100.0
7401,PQ,66.0,100.0
7402,PQ,66.0,100.0
7403,PQ,66.0,100.0
7404,PQ,66.0,100.0
7405,PQ,66.0,100.0
7406,PQ,66.0,100.0
7407,PQ,66.0,100.0
7408,PQ,66.0,100.0
7409,PQ,66.0,100.0
7410,PQ,66.0,100.0
7411,PQ,66.0,100.0
7412,PQ,66.0,100.0
7413,PQ,66.0,100.0
7414,PQ,66.0,100.0
7415,PQ,66.0,100.0
7416,PQ,66.0,100.0
7417,PQ,66.0,100.0
7418,PQ,66.0,100.0
7419,PQ,66.0,100.0
7420,PQ,66.0,100.0
7421,PQ,66.0,100.0
7422,PQ,66.0,100.0
7423,PQ,66.0,100.0
7424,PQ,66.0,100.0
7425,PQ,66.0,100.0
7426,PQ,66.0,100.0
7427,PQ,66.0,100.0
7428,PQ,66.0,100.0
7429,PQ,66.0,100.0
7430,PQ,66.0,100.0
7431,PQ,66.0,100.0
7432,PQ,230.0,100.0
7433,PQ,230.0,100.0
7434,PQ,66.0,100.0
7435,PQ,115.0,100.0
7436,PQ,230.0,100.0
7437,PQ,66.0,100.0
7438,PQ,66.0,100.0
7439,PQ,66.0,100.0
7440,PQ,66.0,100.0
7441,PQ,66.0,100.0
7442,PQ,66.0,100.0
7443,PQ,66.0,100.0
7444,PQ,66.0,100.0
7445,PQ,66.0,100.0
7446,PQ,66.0,100.0
7447,PQ,230.0,100.0
7448,PQ,66.0,100.0
7449,PQ,66.0,100.0
7450,PQ,66.0,100.0
7451,PQ,66.0,100.0
7452,PQ,66.0,100.0
7453,PQ,66.0,100.0
7454,PQ,66.0,100.0
7455,PQ,66.0,100.0
7456,PQ,66.0,100.0
7457,PQ,66.0,100.0
7458,PQ,66.0,100.0
7459,PQ,66.0,100.0
7460,PQ,66.0,100.0
7461,PQ,66.0,100.0
7462,PQ,66.0,100.0
7463,PQ,66.0,100.0
7464,PQ,66.0,100.0
7465,PQ,66.0,100.0
7466,PQ,66.0,100.0
7467,PQ,66.0,100.0
7468,PQ,66.0,100.0
7469,PQ,66.0,100.0
7470,PQ,66.0,100.0
7471,PQ,66.0,100.0
7472,PQ,66.0,100.0
7473,PQ,66.0,100.0
7474,PQ,66.0,100.0
7475,PQ,66.0,100.0
7476,PQ,66.0,100.0
7477,PQ,66.0,100.0
7478,PQ,66.0,100.0
7479,PQ,66.0,100.0
7480,PQ,66.0,100.0
7481,PQ,66.0,100.0
7482,PQ,66.0,100.0
7483,PQ,66.0,100.0
7484,PQ,66.0,100.0
7485,PQ,66.0,100.0
7486,PQ,500.0,100.0
7487,PQ,500.0,100.0
7488,PQ,115.0,100.0
7489,PQ,115.0,100.0
7490,PQ,230.0,100.0
7491,PQ,230.0,100.0
7492,PQ,230.0,100.0
7493,PQ,230.0,100.0
7494,PQ,230.0,100.0
7495,PQ,230.0,100.0
7496,PQ,230.0,100.0
7497,PQ,230.0,100.0
7498,PQ,230.0,100.0
7499,PQ,230.0,100.0
7500,PQ,66.0,100.0
7501,PQ,66.0,100.0
7502,PQ,66.0,100.0
7503,PQ,66.0,100.0
7504,PQ,66.0,100.0
7505,PQ,66.0,100.0
7506,PQ,66.0,100.0
7507,PQ,66.0,100.0
7508,PQ,66.0,100.0
7509,PQ,115.0,100.0
7510,PQ,115.0,100.0
7511,PQ,66.0,100.0
7512,PQ,66.0,100.0
7513,PQ,66.0,100.0
7514,PQ,66.0,100.0
7515,PQ,66.0,100.0
7516,PQ,66.0,100.0
7517,PQ,66.0,100.0
7518,PQ,66.0,100.0
7519,PQ,115.0,100.0
7520,PQ,115.0,100.0
7521,PQ,230.0,100.0
7522,PQ,230.0,100.0
7523,PQ,66.0,100.0
7524,PQ,66.0,100.0
7525,PQ,115.0,100.0
7526,PQ,66.0,100.0
7527,PQ,115.0,100.0
7528,PQ,66.0,100.0
7529,PQ,66.0,100.0
7530,PQ,66.0,100.0
7531,PQ,66.0,100.0
7532,PQ,66.0,100.0
7533,PQ,66.0,100.0
7534,PQ,66.0,100.0
7535,PQ,66.0,100.0
7536,PQ,66.0,100.0
7537,PQ,66.0,100.0
7538,PQ,66.0,100.0
7539,PQ,66.0,100.0
7540,PQ,66.0,100.0
7541,PQ,66.0,100.0
7542,PQ,66.0,100.0
7543,PQ,66.0,100.0
7544,PQ,66.0,100.0
7545,PQ,66.0,100.0
7546,PQ,66.0,100.0
7547,PQ,115.0,100.0
7548,PQ,115.0,100.0
7549,PQ,66.0,100.0
7550,PQ,230.0,100.0
7551,PQ,66.0,100.0
7552,PQ,66.0,100.0
7553,PQ,66.0,100.0
7554,PQ,66.0,100.0
7555,PQ,66.0,100.0
7556,PQ,66.0,100.0
7557,PQ,66.0,100.0
7558,PQ,66.0,100.0
7559,PQ,66.0,100.0
